SA_POS,SA_SEP,HAS_RC,TEXT,CENT
AFTER,1,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,N,marta,14
BEFORE,2,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,2,N,marta,14
BEFORE,1,N,marta,14
BEFORE,2,N,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
AFTER,1,Y,marta,14
AFTER,1,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
AFTER,1,Y,marta,14
AFTER,3,Y,marta,14
AFTER,1,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,N,marta,14
BEFORE,1,N,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,2,N,marta,14
AFTER,1,Y,marta,14
AFTER,1,Y,marta,14
AFTER,1,Y,marta,14
BEFORE,3,N,marta,14
BEFORE,1,Y,marta,14
BEFORE,2,Y,marta,14
BEFORE,2,Y,marta,14
BEFORE,1,Y,marta,14
BEFORE,1,N,marta,14
AFTER,3,Y,marta,14
BEFORE,1,Y,marta,14
AFTER,1,Y,marta,14
BEFORE,1,N,marta,14
AFTER,1,Y,marta,14
BEFORE,3,Y,marta,14
AFTER,2,Y,marta,14
AFTER,2,Y,marta,14
BEFORE,1,Y,marta,14
AFTER,1,Y,marta,14
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,N,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,2,N,gunnar,15
BEFORE,1,N,gunnar,15
AFTER,2,Y,gunnar,15
AFTER,2,Y,gunnar,15
AFTER,1,Y,gunnar,15
AFTER,1,N,gunnar,15
AFTER,1,Y,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,Y,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
AFTER,1,N,gunnar,15
BEFORE,1,Y,gunnar,15
AFTER,1,Y,gunnar,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,Y,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,2,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,Y,gunnar2,15
BEFORE,1,Y,gunnar2,15
BEFORE,1,Y,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
BEFORE,1,N,gunnar2,15
AFTER,2,Y,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,2,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,2,Y,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,2,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,2,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
AFTER,1,Y,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,viglundur,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
AFTER,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
AFTER,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
AFTER,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
AFTER,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,N,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
BEFORE,1,Y,bandamenn,15
AFTER,1,Y,bandamenn,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
BEFORE,1,N,judit,15
AFTER,1,N,judit,15
BEFORE,1,N,judit,15
AFTER,1,Y,judit,15
AFTER,2,Y,judit,15
AFTER,1,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
BEFORE,1,N,judit,15
AFTER,1,Y,judit,15
BEFORE,1,Y,judit,15
AFTER,1,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
AFTER,1,Y,judit,15
AFTER,2,Y,judit,15
BEFORE,1,N,judit,15
BEFORE,1,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
AFTER,1,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,Y,judit,15
AFTER,2,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
BEFORE,1,Y,judit,15
BEFORE,2,Y,judit,15
BEFORE,1,Y,judit,15
AFTER,1,Y,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
AFTER,1,Y,judit,15
BEFORE,1,N,judit,15
AFTER,1,N,judit,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,2,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,2,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,2,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,2,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,3,Y,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
AFTER,2,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
AFTER,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,2,N,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,Y,ectorssaga,15
BEFORE,1,N,ectorssaga,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,2,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,2,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,2,Y,vilhjalmur,15
AFTER,2,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,2,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,2,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,2,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,1,Y,vilhjalmur,15
BEFORE,2,Y,vilhjalmur,15
AFTER,1,Y,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,N,vilhjalmur,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,Y,aevintyri,15
BEFORE,2,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,2,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,3,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,Y,aevintyri,15
AFTER,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,Y,aevintyri,15
AFTER,3,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,N,aevintyri,15
AFTER,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,3,N,aevintyri,15
BEFORE,1,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,3,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,2,N,aevintyri,15
BEFORE,1,Y,aevintyri,15
BEFORE,1,Y,aevintyri,15
AFTER,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,3,Y,jarlmann,15
AFTER,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,2,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,2,N,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
AFTER,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
AFTER,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,Y,jarlmann,15
BEFORE,1,N,jarlmann,15
BEFORE,2,Y,jarlmann,15
BEFORE,2,Y,erasmus,16
BEFORE,1,N,erasmus,16
BEFORE,1,N,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,3,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,2,N,erasmus,16
AFTER,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,2,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,N,erasmus,16
AFTER,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
AFTER,2,Y,erasmus,16
BEFORE,2,Y,erasmus,16
BEFORE,1,N,erasmus,16
AFTER,1,Y,erasmus,16
BEFORE,1,N,erasmus,16
BEFORE,1,N,erasmus,16
BEFORE,1,Y,erasmus,16
AFTER,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
AFTER,2,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,N,erasmus,16
BEFORE,1,Y,erasmus,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
AFTER,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
